Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,Population,Churn_Binary,City_Target_Encoded,PaymentMethod_Freq_Encoded,Monthly_To_Tenure_Ratio,Revenue_Per_Capita_Index,Tenure_Years,Tenure_Cohort,Tenure in Months_Scaled,Monthly Charge_Scaled,City_Target_Encoded_Scaled,Monthly_To_Tenure_Ratio_Scaled
0376-YMCJC,Male,21,No,0,Novato,94949,38.067204,-122.524004,0,23,,Yes,38.69,Yes,Yes,Cable,69.0,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.6,1943.2,4.73,0,889.87,2828.34,Churned,Competitor,Competitor offered higher download speeds,13361.0,1,0.5,0.5556839520439116,3.775,0.21167040862146386,1.9166666666666667,1-2 Yrs,-0.3843933572015202,0.8572386477397999,1.1917189447385221,-0.22522204878614907
0377-JBKKT,Male,21,Yes,3,Gilroy,95020,37.03889,-121.528955,9,22,Offer D,Yes,42.58,No,Yes,DSL,82.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,57.95,1271.8,0.0,0,936.76,2208.56,Stayed,,,49968.0,0,0.25,0.38971544128268093,2.5195652173913046,0.04419860313394304,1.8333333333333333,1-2 Yrs,-0.42514674104975864,-0.22727928510191447,-0.07950913760736215,-0.37183780618088785
0378-CJKPV,Female,56,Yes,0,Oak Park,91377,34.19225,-118.776874,1,72,,Yes,4.56,Yes,Yes,Fiber Optic,18.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,112.1,7965.95,18.88,0,328.32,8275.39,Stayed,,,14814.0,0,0.0,0.38971544128268093,1.5356164383561643,0.5585818427269659,6.0,4+ Yrs,1.6125224513621648,1.5713928761041756,-1.3507372199532464,-0.4867481125339582
0378-NHQXU,Female,31,Yes,0,South San Francisco,94080,37.654436,-122.426468,7,17,,Yes,17.91,Yes,Yes,Fiber Optic,9.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,88.25,1460.65,0.0,0,304.47,1765.12,Churned,Other,Deceased,60599.0,1,0.5,0.5556839520439116,4.902777777777778,0.029127392739273925,1.4166666666666667,1-2 Yrs,-0.628913660290951,0.7791799297557869,1.1917189447385221,-0.09351469500528604
0378-TOVMS,Female,20,No,0,Vernalis,95385,37.609095,-121.263381,0,3,,Yes,10.6,No,Yes,Fiber Optic,73.0,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.8,272.2,0.0,0,31.8,304.0,Churned,Competitor,Competitor had better devices,274.0,1,0.5,0.5556839520439116,21.45,1.1054545454545455,0.25,0-1 Yr,-1.1994610341662895,0.6977995641979858,1.1917189447385221,1.838950099262204
0378-XSZPU,Male,31,Yes,0,San Jose,95117,37.311088,-121.961786,1,58,Offer B,Yes,17.22,No,Yes,Cable,21.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,60.3,3563.8,0.0,0,998.76,4562.56,Churned,Dissatisfaction,Network reliability,29914.0,1,0.25892857142857145,0.38971544128268093,1.0220338983050847,0.1525174661541033,4.833333333333333,4+ Yrs,1.0419750774868262,-0.14922056711790152,-0.0341081346664376,-0.5467267702367795
0379-DJQHR,Male,60,Yes,0,Sunnyvale,94089,37.421633,-122.009613,1,67,,Yes,45.25,No,Yes,DSL,18.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.35,5398.6,0.0,0,3031.75,8430.35,Stayed,,,16985.0,0,0.16666666666666666,0.38971544128268093,1.1963235294117647,0.49631166843282704,5.583333333333333,4+ Yrs,1.4087555321209724,0.5499862471644289,-0.503251831722657,-0.5263723825579094
0380-NEAVX,Male,72,No,0,Newport Beach,92660,33.634626,-117.874882,0,34,,Yes,35.0,No,Yes,Fiber Optic,12.0,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,99.85,3343.15,0.0,0,1190.0,4533.15,Stayed,,,28687.0,0,0.3333333333333333,0.5556839520439116,2.8528571428571428,0.15801554656999442,2.8333333333333335,2-4 Yrs,0.06389386512910297,1.1644910483151707,0.34423355650793247,-0.33291436008663094
0380-ZCSBI,Male,56,No,0,San Francisco,94133,37.802071,-122.411004,0,10,,Yes,4.42,No,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,20.0,198.7,0.0,0,44.2,242.9,Stayed,,,26831.0,0,0.30097087378640774,0.38971544128268093,1.8181818181818181,0.00905262373285629,0.8333333333333334,0-1 Yr,-0.9141873472286203,-1.4878445393543822,0.17967328694859472,-0.4537487582460477
0383-CLDDA,Female,42,No,0,Stanford,94305,37.424342,-122.165641,0,69,Offer A,Yes,18.47,Yes,Yes,DSL,28.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.35,5897.4,0.0,0,1274.43,7171.83,Stayed,,,13386.0,0,0.0,0.38971544128268093,1.2192857142857143,0.5357309329946963,5.75,4+ Yrs,1.4902622998174493,0.6828521501159407,-1.3507372199532464,-0.5236907473400795
0384-LPITE,Male,38,No,0,Los Angeles,90041,34.137412,-118.207607,0,40,,No,0.0,,Yes,Cable,19.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,62.05,2511.55,0.0,0,0.0,2511.55,Stayed,,,27866.0,0,0.2682926829268293,0.38971544128268093,1.5134146341463415,0.09012631427853735,3.3333333333333335,2-4 Yrs,0.3084141682185338,-0.09109173457661514,0.013507551344775798,-0.4893409468132419
0384-RVBPI,Male,64,No,0,Turlock,95380,37.474396,-120.875917,0,20,Offer D,Yes,12.6,No,Yes,DSL,29.0,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,64.4,1398.6,0.0,0,252.0,1650.6,Stayed,,,40545.0,0,0.375,0.38971544128268093,3.066666666666667,0.040709317811868,1.6666666666666667,1-2 Yrs,-0.5066535087462356,-0.013033016592601702,0.55610490356558,-0.30794464783570585
0386-CWRGM,Female,61,Yes,1,Beverly Hills,90210,34.099891,-118.414338,9,46,,Yes,47.5,No,No,,0.0,,,,,,,,,Two Year,No,Credit Card,19.4,967.85,0.0,0,2185.0,3152.85,Stayed,,,21397.0,0,0.06666666666666667,0.38971544128268093,0.4127659574468085,0.14734320964576128,3.8333333333333335,2-4 Yrs,0.5529344713079646,-1.507774424797109,-1.0117430646610106,-0.6178800327102407
0388-EOPEX,Female,28,Yes,0,Riverside,92503,33.890046,-117.455583,1,2,,Yes,9.79,No,Yes,Fiber Optic,41.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,139.4,0.0,0,19.58,158.98,Churned,Attitude,Attitude of support person,71678.0,1,0.25,0.5556839520439116,24.8,0.002217943888726126,0.16666666666666666,0-1 Yr,-1.240214418014528,0.3191317407861777,-0.07950913760736215,2.230179332414226
0390-DCFDQ,Female,76,Yes,2,Los Alamitos,90720,33.79499,-118.065591,1,1,Offer E,Yes,15.28,No,Yes,Fiber Optic,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,70.45,70.45,0.0,0,15.28,85.73,Churned,Other,Don't know,21343.0,1,0.2,0.054600606673407485,35.225,0.0040165854572713645,0.08333333333333333,0-1 Yr,-1.2809678018627664,0.18792666162155972,-0.33375475407653893,3.447661349014174
0392-BZIUW,Female,44,Yes,0,Fresno,93710,36.822715,-119.761826,7,72,,Yes,6.58,Yes,Yes,Fiber Optic,7.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,105.0,7589.8,0.0,0,473.76,8063.56,Stayed,,,29337.0,0,0.2,0.38971544128268093,1.4383561643835616,0.2748503647147045,6.0,4+ Yrs,1.6125224513621648,1.3355558983652422,-0.33375475407653893,-0.4981066386242439
0394-YONDK,Male,28,Yes,3,Escondido,92025,33.081478,-117.033814,0,70,,Yes,1.22,Yes,No,,0.0,,,,,,,,,Two Year,No,Credit Card,25.15,1790.15,0.0,0,85.4,1875.55,Stayed,,,49281.0,0,0.3137254901960784,0.38971544128268093,0.35422535211267603,0.03805750578304452,5.833333333333333,4+ Yrs,1.5310156836656879,-1.3167796893043109,0.24452939318668673,-0.6247166882723684
0396-HUJBP,Female,34,No,0,Gardena,90247,33.890853,-118.297967,0,2,,Yes,49.91,No,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,19.3,44.4,0.0,0,99.82,144.22,Joined,,,47758.0,0,0.07142857142857142,0.38971544128268093,6.433333333333334,0.003019744969534538,0.16666666666666666,0-1 Yr,-1.240214418014528,-1.5110960723708968,-0.9875291964258509,0.08523099941159952
0396-UKGAI,Male,25,No,3,Encinitas,92024,33.054579,-117.25665,0,23,Offer D,Yes,1.58,No,Yes,DSL,47.0,No,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,1284.2,0.0,0,36.34,1320.54,Stayed,,,47126.0,0,0.25,0.5556839520439116,2.3041666666666667,0.028020879750461518,1.9166666666666667,1-2 Yrs,-0.3843933572015202,-0.3153029458072912,-0.07950913760736215,-0.39699309269493466
0396-YCHWO,Male,58,Yes,0,Sacramento,95829,38.486502,-121.334051,4,36,Offer C,Yes,40.58,Yes,Yes,Fiber Optic,12.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,3474.2,0.0,0,1460.88,4935.08,Stayed,,,11396.0,0,0.24299065420560748,0.5556839520439116,2.5783783783783787,0.43301570588751426,3.0,2-4 Yrs,0.1454006328255799,1.0166777312816142,-0.11515104645818135,-0.36496932024888207
0397-GZBBC,Male,70,Yes,0,South Dos Palos,93665,36.959731,-120.653519,0,59,,Yes,10.78,Yes,Yes,Fiber Optic,15.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,5574.75,8.13,0,636.02,6202.64,Churned,Price,Price too high,343.0,1,0.75,0.5556839520439116,1.5641666666666665,18.03093023255814,4.916666666666667,4+ Yrs,1.0827284613350647,0.9651921938879031,2.4629470270844065,-0.48341387852553047
0397-ZXWQF,Male,24,No,0,Orick,95555,41.336354,-124.044354,0,67,Offer A,Yes,47.31,No,No,,0.0,,,,,,,,,Two Year,No,Bank Withdrawal,20.5,1430.95,0.0,0,3169.77,4600.72,Stayed,,,494.0,0,0.0,0.5556839520439116,0.3014705882352941,9.294383838383839,5.583333333333333,4+ Yrs,1.4087555321209724,-1.4712363014854433,-1.3507372199532464,-0.6308776452326262
0401-WDBXM,Male,22,Yes,3,San Jose,95118,37.255479,-121.889838,4,72,,Yes,8.33,Yes,Yes,Fiber Optic,59.0,Yes,No,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,105.55,7542.25,0.0,10,599.76,8152.01,Stayed,,,31926.0,0,0.25892857142857145,0.5556839520439116,1.4458904109589041,0.25533279042816426,6.0,4+ Yrs,1.6125224513621648,1.353824960021075,-0.0341081346664376,-0.4972267528003485
0402-CQAJN,Female,22,No,0,El Monte,91732,34.074492,-118.01462,0,37,,Yes,24.04,Yes,Yes,Fiber Optic,59.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.9,3545.35,0.0,0,889.48,4434.83,Churned,Dissatisfaction,Lack of self-service on Website,62660.0,1,0.6,0.5556839520439116,2.681578947368421,0.07077496369352548,3.0833333333333335,2-4 Yrs,0.18615401667381837,1.232584823577821,1.7002101776768757,-0.35291705772147114
0402-OAMEN,Female,36,Yes,1,Spreckels,93962,36.624641,-121.647195,4,72,Offer A,Yes,20.56,Yes,No,,0.0,,,,,,,,,Two Year,No,Bank Withdrawal,24.45,1709.1,0.0,0,1480.32,3189.42,Stayed,,,407.0,0,0.0,0.5556839520439116,0.33493150684931505,7.817205882352941,6.0,4+ Yrs,1.6125224513621648,-1.3400312223208253,-1.3507372199532464,-0.626969917014738
0404-AHASP,Male,23,Yes,0,Beverly Hills,90212,34.062095,-118.401508,10,72,Offer A,Yes,27.97,No,No,,0.0,,,,,,,,,Two Year,No,Credit Card,19.7,1421.9,0.0,0,2013.84,3435.74,Stayed,,,11355.0,0,0.06666666666666667,0.38971544128268093,0.26986301369863014,0.30254843254667135,6.0,4+ Yrs,1.6125224513621648,-1.4978094820757455,-1.0117430646610106,-0.63456893094838
0404-SWRVG,Male,21,No,2,La Habra,90631,33.940619,-117.9513,0,3,Offer E,Yes,14.6,Yes,Yes,Fiber Optic,71.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,229.55,8.74,0,43.8,264.61,Churned,Dissatisfaction,Product dissatisfaction,67354.0,1,0.4,0.5556839520439116,18.6,0.003928587335758296,0.25,0-1 Yr,-1.1994610341662895,0.3191317407861777,0.6832277118001685,1.5061132889686932
0406-BPDVR,Female,75,Yes,0,Visalia,93277,36.303793,-119.375646,0,54,Offer B,Yes,33.49,Yes,Yes,Fiber Optic,8.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.5,5373.1,0.0,0,1808.46,7181.56,Churned,Price,Lack of affordable download/upload speed,44741.0,1,0.2727272727272727,0.38971544128268093,1.8454545454545455,0.16051048232086185,4.5,4+ Yrs,0.8789615420938723,1.2192982332826696,0.036057051696809034,-0.4505637169992199
0407-BDJKB,Male,59,Yes,0,San Francisco,94114,37.758085,-122.434801,1,60,,Yes,35.22,Yes,Yes,Fiber Optic,16.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.75,5742.9,0.0,0,2113.2,7856.1,Churned,Dissatisfaction,Service dissatisfaction,30587.0,1,0.30097087378640774,0.5556839520439116,1.569672131147541,0.2568360141231856,5.0,4+ Yrs,1.123481845183303,1.0283034977898713,0.17967328694859472,-0.48277092370553104
0409-WTMPL,Female,35,Yes,0,Whittier,90602,33.972119,-118.020188,8,58,Offer B,Yes,37.95,Yes,Yes,Fiber Optic,18.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.65,6526.65,0.0,0,2201.1,8727.75,Stayed,,,26265.0,0,0.1724137931034483,0.38971544128268093,1.8754237288135593,0.3322831797761365,4.833333333333333,4+ Yrs,1.0419750774868262,1.5232289862842527,-0.47402819764573995,-0.4470637705443723
0410-IPFTY,Female,64,Yes,0,Long Beach,90822,33.778436,-118.118648,1,31,Offer C,Yes,12.03,No,Yes,Fiber Optic,9.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.85,2674.15,11.37,0,372.93,3035.71,Stayed,,,425.0,0,0.23728813559322035,0.5556839520439116,2.6203125,7.126079812206573,2.5833333333333335,2-4 Yrs,-0.05836628641561243,0.6330274365091237,-0.14414785365884777,-0.3600720503250222
0411-EZJZE,Female,62,No,0,Stockton,95215,37.946282,-121.139499,0,3,,Yes,20.1,Yes,Yes,DSL,29.0,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,60.25,170.5,0.0,70,60.3,300.8,Joined,,,23789.0,0,0.2727272727272727,0.5556839520439116,15.0625,0.01264396805380412,0.25,0-1 Yr,-1.1994610341662895,-0.15088139090479533,0.036057051696809034,1.0929868972447299
0412-UCCNP,Male,20,No,0,Essex,92332,34.9436,-115.287901,0,55,,Yes,12.28,No,Yes,DSL,48.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.2,3175.85,0.0,0,675.4,3851.25,Stayed,,,115.0,0,0.0,0.5556839520439116,1.0571428571428572,33.20043103448276,4.583333333333333,4+ Yrs,0.9197149259421108,-0.18575869042956705,-1.3507372199532464,-0.5426265758956251
0415-MOSGF,Female,58,No,0,Los Gatos,95030,37.222842,-121.988727,0,1,Offer E,Yes,26.53,No,Yes,DSL,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.4,44.4,0.0,0,26.53,70.93,Churned,Attitude,Attitude of support person,13290.0,1,0.3333333333333333,0.38971544128268093,22.2,0.005336694003460989,0.08333333333333333,0-1 Yr,-1.2809678018627664,-0.6773625313501607,0.34423355650793247,1.92653873354997
0419-YAAPX,Male,44,Yes,0,Grass Valley,95949,39.099204,-121.137962,1,49,Offer B,Yes,14.21,No,Yes,Fiber Optic,23.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.3,4297.95,0.0,0,696.29,4994.24,Stayed,,,17922.0,0,0.25,0.38971544128268093,1.706,0.27864977961278803,4.083333333333333,4+ Yrs,0.67519462285268,0.6811913263290469,-0.07950913760736215,-0.4668498945746663
0420-BWTPW,Male,40,No,0,San Diego,92117,32.825086,-117.199424,0,8,,No,0.0,,Yes,DSL,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,25.5,215.2,0.0,0,0.0,215.2,Churned,Attitude,Attitude of support person,51213.0,1,0.6474820143884892,0.054600606673407485,2.8333333333333335,0.004201976022181434,0.6666666666666666,0-1 Yr,-0.9956941149250972,-1.3051539227960536,1.9416520580648708,-0.3351944451696775
0420-HLGXF,Female,72,No,0,Visalia,93291,36.391777,-119.372842,0,39,,Yes,10.03,Yes,Yes,Fiber Optic,13.0,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,99.75,4036.0,0.0,0,391.17,4427.17,Stayed,,,36718.0,0,0.2727272727272727,0.5556839520439116,2.49375,0.12056891527547046,3.25,2-4 Yrs,0.26766078437029533,1.161169400741383,0.036057051696809034,-0.37485263236108274
0420-TXVSG,Male,43,Yes,0,San Jose,95112,37.343827,-121.883119,9,66,Offer A,Yes,37.71,Yes,Yes,DSL,15.0,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,66.1,4428.45,0.0,0,2488.86,6917.31,Stayed,,,52334.0,0,0.25892857142857145,0.38971544128268093,0.9865671641791044,0.13217368873602753,5.5,4+ Yrs,1.368002148272734,0.04343499216179041,-0.0341081346664376,-0.5508687473097689
0422-OHQHQ,Female,23,Yes,0,Fresno,93722,36.78979,-119.929894,7,15,,Yes,34.63,No,No,,0.0,,,,,,,,,One Year,No,Credit Card,20.55,295.95,0.0,0,519.45,815.4,Stayed,,,60889.0,0,0.2,0.38971544128268093,1.284375,0.013391361471505995,1.25,1-2 Yrs,-0.7104204279874279,-1.4695754776985495,-0.33375475407653893,-0.5160893051501055
0422-UXFAP,Female,34,Yes,0,San Diego,92117,32.825086,-117.199424,1,51,Offer B,Yes,47.72,Yes,Yes,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,98.85,4947.55,0.0,130,2433.72,7511.27,Stayed,,,51213.0,0,0.6474820143884892,0.5556839520439116,1.9009615384615384,0.14666438864373024,4.25,4+ Yrs,0.756701390549157,1.1312745725772928,1.9416520580648708,-0.44408134138468247
0423-UDIJQ,Male,74,No,0,Snelling,95369,37.521708,-120.426843,0,9,,Yes,7.11,No,Yes,DSL,12.0,No,No,No,Yes,No,No,No,Yes,Two Year,No,Mailed Check,49.2,447.9,0.0,0,63.99,511.89,Stayed,,,1158.0,0,0.5,0.054600606673407485,4.92,0.44166522864538393,0.75,0-1 Yr,-0.9549407310768587,-0.5179234478083464,1.1917189447385221,-0.09150340044015956
0426-TIRNE,Female,54,No,0,Encino,91316,34.150354,-118.518292,0,1,Offer E,Yes,15.51,No,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,20.9,20.9,0.0,0,15.51,36.41,Churned,Dissatisfaction,Limited range of services,27614.0,1,0.1111111111111111,0.38971544128268093,10.45,0.001318486329893174,0.08333333333333333,0-1 Yr,-1.2809678018627664,-1.4579497111902922,-0.7857469611328535,0.5543167963749687
0428-AXXLJ,Male,29,No,0,Bellflower,90706,33.887676,-118.127289,0,25,Offer C,Yes,3.58,No,No,,0.0,,,,,,,,,One Year,Yes,Bank Withdrawal,19.5,516.3,0.0,0,89.5,605.8,Stayed,,,72893.0,0,0.4,0.5556839520439116,0.75,0.008310697725464371,2.0833333333333335,2-4 Yrs,-0.3028865895050432,-1.5044527772233212,0.6832277118001685,-0.5784962070801388
0428-IKYCP,Male,56,Yes,0,Sonora,95370,37.982716,-120.343732,9,22,,Yes,48.68,No,Yes,Fiber Optic,18.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.0,1850.65,0.0,0,1070.96,2921.61,Stayed,,,25340.0,0,0.0,0.5556839520439116,3.782608695652174,0.1152918195809163,1.8333333333333333,1-2 Yrs,-0.42514674104975864,0.7376593350834395,-1.3507372199532464,-0.22433346843830215
0430-IHCDJ,Male,40,No,0,Highland,92346,34.129677,-117.154277,0,15,,Yes,11.75,Yes,Yes,DSL,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.0,749.25,0.0,0,176.25,925.5,Stayed,,,48245.0,0,0.0,0.5556839520439116,3.0625,0.019182937445591346,1.25,1-2 Yrs,-0.7104204279874279,-0.5245667429559221,-1.3507372199532464,-0.3084312513595268
0431-APWVY,Female,37,Yes,0,Novato,94949,38.067204,-122.524004,1,28,,Yes,18.31,No,Yes,Fiber Optic,13.0,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.1,2598.95,0.0,0,512.68,3111.63,Churned,Dissatisfaction,Poor expertise of online support,13361.0,1,0.5,0.5556839520439116,3.106896551724138,0.23287157611136058,2.3333333333333335,2-4 Yrs,-0.18062643796032782,0.8406304098708609,1.1917189447385221,-0.3032464069160556
0432-CAJZV,Male,47,No,0,Temecula,92592,33.507255,-117.029473,0,3,,Yes,5.39,No,Yes,Fiber Optic,10.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.7,237.65,0.0,0,16.17,253.82,Joined,,,46171.0,0,0.5789473684210527,0.38971544128268093,22.675,0.0054972710733778045,0.25,0-1 Yr,-1.1994610341662895,0.8605602953135879,1.5931593917951172,1.9820115352655554
0434-CSFON,Female,34,Yes,0,Los Angeles,90071,34.052917,-118.255178,3,47,Offer B,Yes,38.15,Yes,Yes,Fiber Optic,14.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,4707.1,0.0,0,1793.05,6500.15,Stayed,,,21.0,0,0.2682926829268293,0.5556839520439116,2.09375,295.4613636363636,3.9166666666666665,2-4 Yrs,0.593687855156203,1.1860817575447915,0.013507551344775798,-0.42156657064789127
0436-TWFFZ,Female,21,No,0,Long Beach,90805,33.864622,-118.179626,0,67,Offer A,Yes,8.71,Yes,Yes,DSL,41.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,85.25,5714.2,1.31,0,583.57,6296.46,Stayed,,,91664.0,0,0.23728813559322035,0.054600606673407485,1.2536764705882353,0.06868990345279005,5.583333333333333,4+ Yrs,1.4087555321209724,0.6795305025421531,-0.14414785365884777,-0.5196744281711978
0439-IFYUN,Female,78,No,0,Escondido,92027,33.141265,-116.967221,0,18,Offer D,Yes,21.09,No,Yes,Fiber Optic,18.0,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.7,1294.6,0.0,20,379.62,1694.22,Stayed,,,48690.0,0,0.3137254901960784,0.5556839520439116,3.931578947368421,0.0347953420549999,1.5,1-2 Yrs,-0.5881602764427125,0.32909668350754095,0.24452939318668673,-0.20693600057519437
0440-EKDCF,Male,47,Yes,0,Herlong,96113,40.198234,-120.18089,1,62,Offer B,Yes,33.7,No,Yes,Cable,15.0,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,60.15,3753.2,0.0,0,2089.4,5842.6,Stayed,,,946.0,0,0.0,0.38971544128268093,0.9547619047619047,6.169588173178458,5.166666666666667,4+ Yrs,1.20498861287978,-0.15420303847858316,-1.3507372199532464,-0.5545831196237963
0440-MOGPM,Female,51,No,0,Petaluma,94954,38.235021,-122.557332,0,41,,Yes,6.16,Yes,Yes,DSL,12.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.55,3263.9,0.0,0,252.56,3516.46,Stayed,,,35419.0,0,0.0,0.5556839520439116,1.9178571428571427,0.0992789384528515,3.4166666666666665,2-4 Yrs,0.34916755206677225,0.5234130665741267,-1.3507372199532464,-0.44210819083204594
0440-QEXBZ,Female,64,No,0,Mojave,93501,35.097323,-118.171288,0,44,Offer B,Yes,18.42,Yes,Yes,DSL,22.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.15,2139.1,0.0,0,810.48,2949.58,Stayed,,,4882.0,0,0.3333333333333333,0.38971544128268093,1.1144444444444443,0.6040507884497235,3.6666666666666665,2-4 Yrs,0.47142770361148767,-0.4863677958573625,0.34423355650793247,-0.5359346188632688
0440-UEDAI,Female,59,No,0,Callahan,96014,41.388397,-122.794636,0,53,,Yes,33.88,No,Yes,Fiber Optic,6.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,94.45,5042.75,0.0,0,1795.64,6838.39,Stayed,,,290.0,0,0.25,0.38971544128268093,1.7490740740740742,23.49962199312715,4.416666666666667,4+ Yrs,0.8382081582456339,0.9851220793306301,-0.07950913760736215,-0.461819495479522
0442-TDYUO,Male,44,Yes,0,Bodega,94922,38.343282,-122.9755,4,48,,Yes,33.06,No,No,,0.0,,,,,,,,,Two Year,Yes,Credit Card,20.05,1036.0,0.0,0,1586.88,2622.88,Stayed,,,584.0,0,0.0,0.38971544128268093,0.4091836734693878,4.483555555555556,4.0,2-4 Yrs,0.6344412390044415,-1.4861837155674884,-1.3507372199532464,-0.6182983891918583
0442-ZXKVS,Female,79,Yes,0,Denair,95316,37.524721,-120.757977,2,54,Offer B,Yes,43.71,Yes,Yes,Fiber Optic,12.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,115.6,6431.05,0.0,0,2360.34,8791.39,Stayed,,,5513.0,0,0.25,0.5556839520439116,2.1018181818181816,1.5943761334784186,4.5,4+ Yrs,0.8789615420938723,1.6876505411867482,-0.07950913760736215,-0.42062432927903803
0447-BEMNG,Female,28,Yes,0,Wrightwood,92397,34.358321,-117.618263,3,48,,No,0.0,,Yes,Cable,58.0,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.3,2145.0,0.0,140,0.0,2285.0,Churned,Price,Price too high,4253.0,1,1.0,0.5556839520439116,0.9244897959183673,0.5371415138692995,4.0,2-4 Yrs,0.6344412390044415,-0.6474677031860706,3.73417510943029,-0.5581184431846177
0447-RXSGD,Male,39,No,0,Monterey,93940,36.362741,-121.869685,0,24,Offer C,Yes,25.68,Yes,Yes,Fiber Optic,6.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,2404.85,0.0,0,616.32,3021.17,Stayed,,,32857.0,0,0.0,0.5556839520439116,3.986,0.09194625357599367,2.0,1-2 Yrs,-0.3436399733532817,1.1578477531675955,-1.3507372199532464,-0.2005804463398575
